Accession,Liquid culture rna expression levels
AO090124000078,91.3522936263832
AO090003000248,0.846577522256752
AO090020000558,56.1379847875711
AO090005000086,58.4914431896861
AO090005000918,61.1422701975722
AO090009000379,92.5618607236629
AO090701000780,76.0738499069788
AO090003000537,62.240575176784
AO090120000133,60.7825869360071
AO090012000402,68.9314352698606
AO090026000039,66.283171913057
AO090012000303,44.7975672092087
AO090005001590,51.962643602712
AO090009000668,85.1277466863312
AO090120000186,48.5378189688623
AO090011000874,17.5610852017118
AO090003000573,81.2088762373578
AO090020000419,35.5359264574052
AO090005000838,47.6430136637804
AO090003000808,31.4165323570496
AO090701000005,70.8538354044331
AO090011000952,37.3546672755135
AO090009000705,58.3993398829499
AO090120000198,55.7057218724454
AO090023000942,55.7057218724454
AO090023000974,55.6633601067629
AO090701000107,96.769996050802
AO090701000026,47.5445373237585
AO090038000582,15.1990730758032
AO090010000471,26.0360750867306
AO090009000594,159.833899414882
AO090701000094,112.918690497072
AO090120000344,44.2963247910176
AO090003000606,33.0421772323241
AO090012000301,63.6462202415583
AO090020000095,103.499761036545
AO090011000149,0.462030444350295
AO090003000619,81.2650528723292
AO090011000863,17.7909931888969
AO090005001305,63.7733688546494
AO090120000110,64.1194677117552
AO090001000442,70.5280847732365
AO090011000513,51.5808855201945
AO090001000417,51.3417124465789
AO090005001291,36.0826261411302
AO090701000022,111.166333528439
AO090102000273,68.7807208142672
AO090003000688,58.6377167280987
AO090038000245,86.9355671132721
AO090102000523,31.2792561909654
AO090102000564,104.823088875662
AO090001000656,73.3324196065637
AO090003000141,88.0079865680151
AO090023000056,88.3820474920558
AO090001000724,77.5532351781
AO090023000520,46.2163211719361
AO090003001474,66.2842063430696
AO090701000687,105.453757124439
AO090026000529,53.715863797954
AO090026000500,64.9079301978627
AO090003001255,73.0053510470945
AO090003000095,61.7454827068683
AO090012000668,88.1576122059139
AO090701000700,67.1393696344303
AO090012000924,59.3836469806995
AO090010000447,84.6948748763838
AO090038000339,43.2434518296531
AO090001000337,72.4933974622973
AO090005000904,52.7756997460733
AO090701000221,212.643307057909
AO090120000155,59.5533616210717
AO090005000995,59.4759190181834
AO090005001426,46.8278961517411
AO090023000856,52.7855425155795
AO090026000627,104.81960953092
AO090011000343,38.1144412811458
AO090020000619,33.40448180724
AO090009000009,3.5477978759066
AO090012000638,45.1044493185561
AO090011000578,76.4186755864735
AO090701000657,52.5277353784024
AO090009000315,120.712638270458
AO090003000685,66.7848099761522
AO090023000745,38.6678927524828
AO090003001197,47.9746996353937
AO090003000014,45.9552120127726
AO090120000290,57.9147853141452
AO090102000650,50.2001769750438
AO090020000338,50.5768295672691
AO090001000680,73.8899911753437
AO090009000239,80.7331275576661
AO090038000224,52.9852783371226
AO090026000344,59.8969197319543
AO090010000656,132.841874832856
AO090001000378,45.218434102028
AO090120000176,55.2445684738752
AO090009000215,59.0087242991198
AO090010000777,55.1697569473168
AO090701000024,68.196544275069
AO090003000403,33.7290496255562
AO090701000742,42.2866644912292
AO090005001431,50.4631575468526
AO090005000667,76.5038176743779
AO090001000024,0.495632658484862
AO090011000579,90.4869076158493
AO090005000451,73.7253579496232
AO090023000688,0.600247164255023
AO090038000471,44.1776308924396
AO090009000437,71.4886224359872
AO090020000056,35.5064572570038
AO090012000505,86.8034246144253
AO090011000920,3.33453164729876
AO090026000450,85.0471871398122
AO090020000109,50.9496509071851
AO090206000016,29.1256587289936
AO090012000937,81.9273386973111
AO090003000365,31.9934753182123
AO090009000688,58.8647730571791
AO090012000796,39.7832949966908
AO090023000411,52.6196672424762
AO090003000377,137.089211725054
AO090012000773,34.9785403899921
AO090701000889,46.1696027410261
AO090011000782,73.88767307302
AO090005000830,29.4669986024029
AO090005001413,64.6740176315612
AO090012000223,77.2877176824831
AO090023000264,154.717762310815
AO090026000521,87.3800376908812
AO090012000923,49.3154495192438
AO090001000470,65.4825929587616
AO090001000663,30.8061014800248
AO090103000138,59.8484533693322
AO090009000293,17.7977181910473
AO090011000939,39.7158275022738
AO090206000015,74.9873855522467
AO090020000396,46.8924538195483
AO090012000919,42.9524736133457
AO090005001133,61.656021433512
AO090023000632,40.0842912549632
AO090020000347,50.285060982202
AO090005000457,34.2000359533313
AO090009000060,68.6843459285227
AO090038000584,176.48062875336
AO090001000585,63.7507506976154
AO090023000698,93.3170669294859
AO090011000820,45.0455522357481
AO090026000140,58.7233479569871
AO090005000629,34.4125459516462
AO090005000085,33.680057101674
AO090102000393,75.8803601786982
AO090026000816,52.8002671512246
AO090020000418,63.3930158352412
AO090020000435,90.1936175033499
AO090038000296,57.1264914812097
AO090026000538,54.1524571307534
AO090003001313,67.5758416313851
AO090005000619,41.7643401929156
AO090120000041,60.3077500534028
AO090026000734,19.4875824284564
AO090003000295,59.0492755209529
AO090003001215,44.2829688501967
AO090003000166,46.0626083520738
AO090003000816,48.6688373261964
AO090003001134,54.1177362756573
AO090012000254,76.6394944138629
AO090003000066,46.6455506570998
AO090026000164,22.8868173484204
AO090120000109,54.7302864784397
AO090003000735,53.8705496662713
AO090005001405,113.615685780761
AO090026000337,40.0879356127462
AO090001000751,52.4053838158705
AO090001000345,33.8552229319384
AO090011000309,18.7972907050621
AO090701000783,87.186290378928
AO090701000720,71.1817147328056
AO090003000509,48.1949548281292
AO090120000034,37.6444804896836
AO090120000078,77.4426028882597
AO090023000652,66.5672785934284
AO090701000104,3.58412046425003
AO090026000599,46.641413931654
AO090012000479,25.3973256677025
AO090011000670,63.9470108324874
AO090005001650,62.4852822707732
AO090005001249,43.6265128318435
AO090102000204,59.6759501359576
AO090009000463,68.3493424200898
AO090011000221,6.84470865702347
AO090009000479,63.6758130718592
AO090009000396,51.1510590366575
AO090003000834,43.0565810288308
AO090020000024,43.6573626749516
AO090023000628,36.3481676045497
AO090003000001,45.6606464903377
AO090003001068,47.9627853887955
AO090103000062,40.5671936225623
AO090003000142,42.1105987343495
AO090102000205,50.0878405600213
AO090103000398,69.4904145149666
AO090005000965,4.21815028497755
AO090026000815,77.672062452373
AO090120000333,55.7833569808659
AO090010000333,60.9467869163968
AO090103000338,165.364353462982
AO090701000254,20.9545000108661
AO090011000707,53.9287136411909
AO090001000364,38.7363388427489
AO090102000517,48.6750352777248
AO090038000466,54.1235389391117
AO090026000445,82.5746201542876
AO090120000504,0.0362304574915835
AO090102000525,73.6992234732143
AO090701000861,0.249061637429579
AO090003000583,48.8123072750243
AO090009000203,54.551094509086
AO090012001024,76.5545745751786
AO090001000217,34.4971594684066
AO090003000140,45.9508961589022
AO090026000811,40.3550221078
AO090003000203,52.2955997350053
AO090023000966,71.1964126225181
AO090023000996,18.270380351991
AO090012000199,49.6288257239471
AO090012000876,33.3656322805321
AO090102000295,16.610391797871
AO090026000487,9.74893066989743
AO090026000188,103.156640332299
AO090701000222,195.367530793177
AO090038000270,96.2340382641743
AO090012000597,42.175158706633
AO090005000104,58.3559798379532
AO090003000927,39.768697483193
AO090701000397,57.0028339292272
AO090009000651,9.59735114365218
AO090005000806,70.075403961811
AO090011000504,47.232320177394
AO090012001015,55.466743848764
AO090023000875,31.1768930337252
AO090026000830,50.8023474946983
AO090023000671,78.6429632330277
AO090023000123,7.31058171265171
AO090012000877,49.8196275683921
AO090038000602,47.9162248054639
AO090026000507,4.52997591088315
AO090003000417,30.053803850283
AO090023000797,45.7946304268271
AO090003001250,41.0876031990489
AO090701000710,20.3580710863
AO090026000357,21.2301250210872
AO090012000994,68.4285629845091
AO090120000247,49.2925926733428
AO090001000459,60.6440400414848
AO090005000834,47.5886337429688
AO090026000393,111.59940654626
AO090012000538,55.4489036679939
AO090001000584,57.7770082058132
AO090038000623,54.8158945661247
AO090012000071,27.4049138869445
AO090023000241,62.8436793899395
AO090102000126,65.2013307627499
AO090001000519,39.0402794687651
AO090003001186,93.3208739181933
AO090005001595,81.285209459724
AO090020000329,41.155211820618
AO090003000038,32.5701461290052
AO090012000827,50.2975364536489
AO090026000672,66.0367706840717
AO090012000581,53.3524574633543
AO090023000078,60.8575498803315
AO090023000469,39.2879546359951
AO090005000616,47.8248527926064
AO090003000012,25.9637210364727
AO090003000840,42.1473158462189
AO090701000741,17.7881442172024
AO090003000852,79.3602292454928
AO090023000766,52.1514791555412
AO090010000772,42.7597193861556
AO090001000738,63.3873483939128
AO090023000949,99.1740060895475
AO090003000589,38.7842629098926
AO090113000116,69.0645508372973
AO090011000540,5.10068561159178
AO090005000460,55.0533145086482
AO090009000301,66.5702688357118
AO090026000524,83.983988462094
AO090026000817,75.2713149568131
AO090023000319,10.3937617942338
AO090120000429,93.8834754749838
AO090038000334,52.3096839302966
AO090001000377,17.5890185737993
AO090701000046,7.68848445295077
AO090012000437,55.724062860379
AO090701000471,17.7744125801468
AO090120000322,22.0253837807324
AO090005001114,35.4468424516011
AO090023000857,33.7130843842495
AO090005001561,22.8197536510738
AO090005000375,73.2017591979701
AO090038000605,59.5283669185522
AO090009000295,71.2175798951001
AO090026000464,42.3881186413507
AO090023000757,49.2132427845844
AO090701000084,44.3801792238079
AO090023000997,35.7956920016845
AO090005001471,39.8139025081347
AO090011000947,62.9247914343684
AO090001000374,22.169985426372
AO090102000571,36.0600568860246
AO090026000479,43.050883242813
AO090012000817,36.5728937511007
AO090001000353,41.6051473257428
AO090701000739,21.8626425076856
AO090011000204,145.126575742808
AO090026000321,49.8447153990171
AO090023000714,45.9420061077957
AO090023000916,48.1917037746916
AO090038000428,104.673422808078
AO090003000402,99.9293169888845
AO090009000493,50.6314396814277
AO090011000931,50.5107988720602
AO090005000789,62.5109729381188
AO090005001643,44.8315573332332
AO090023000635,45.5070792936213
AO090003001237,21.2587537340321
AO090009000050,29.9221874756748
AO090012000577,71.6497211806859
AO090120000226,61.3333477672259
AO090701000597,72.5999894924622
AO090011000506,45.2156109494962
AO090701000246,62.7063818815223
AO090026000625,45.825254178349
AO090026000151,60.5978735436094
AO090020000623,62.5136675701874
AO090020000468,38.3898876850447
AO090020000577,56.1555329697928
AO090010000352,5.54636546399726
AO090009000589,88.3778716334453
AO090005001272,22.7521026416542
AO090102000630,43.4815348326742
AO090026000448,29.499170566696
AO090009000590,78.438985814031
AO090102000145,22.309356005435
AO090012000476,53.6324393020231
AO090012000448,38.6489251797483
AO090020000016,36.6792825620016
AO090026000055,56.0633662876319
AO090020000012,49.7587045939455
AO090009000378,61.2400352602482
AO090701000756,59.6641339517853
AO090023000786,45.6690092461051
AO090124000077,25.929475779404
AO090102000291,26.171044329003
AO090023000611,8.66680058552764
AO090011000205,1.74369698614077
AO090038000308,35.1764392031359
AO090012000169,95.236391644911
AO090102000477,94.3293926847274
AO090120000206,44.2765174913143
AO090005000380,37.2383579845674
AO090020000413,48.060648180505
AO090010000708,0.0418608664260863
AO090020000634,54.0480016575376
AO090020000045,66.56322659845
AO090701000821,167.394838286908
AO090011000885,2.52628296800536
AO090011000630,51.9866398164181
AO090009000199,75.513843721986
AO090026000550,40.4224996059375
AO090003000013,23.729582469912
AO090103000108,109.200804211828
AO090701000589,60.8325580288672
AO090003000780,9.87393186825311
AO090005000639,94.364004903711
AO090023000227,34.0813501836605
AO090009000630,27.6410521078096
AO090023000941,53.0051593101866
AO090023000975,53.0051593101866
AO090023000690,37.6267793233091
AO090012000797,53.6247001332927
AO090005001354,39.0213675888741
AO090009000055,2.67885961540233
AO090020000408,62.3898359038929
AO090012000468,43.6888632252524
AO090003000846,72.5879919609359
AO090103000008,30.444102812847
AO090020000192,19.2520335923309
AO090011000488,35.3548340913844
AO090701000076,17.9817946218593
AO090003000036,29.3096349894134
AO090001000430,44.6212639069464
AO090001000660,43.9278945196682
AO090011000810,52.8674835717186
AO090003000189,53.9198542849399
AO090011000694,11.1807757919925
AO090701000045,45.4884335891308
AO090012000132,10.8958687683157
AO090005000412,53.3730858526443
AO090005000433,69.9967104191504
AO090023000500,62.4533459775797
AO090003000798,40.0352565073524
AO090011000577,35.6326761800518
AO090012000633,46.2149078121572
